GEOID,NAME,year,total_units,owner_occupied,renter_occupied,owner_occupancy_rate,renter_occupancy_rate,rent_burdened,total_renters,percent_rent_burdened
18097360101,Census Tract 3601.01; Marion County; Indiana,2022,1136,409,727,36.00352112676056,63.99647887323944,367,727,50.48143053645117
18097360102,Census Tract 3601.02; Marion County; Indiana,2022,956,479,477,50.10460251046025,49.89539748953975,250,477,52.41090146750524
18097360201,Census Tract 3602.01; Marion County; Indiana,2022,1979,516,1463,26.07377463365336,73.92622536634664,837,1463,57.21120984278879
18097360202,Census Tract 3602.02; Marion County; Indiana,2022,1091,672,419,61.5948670944088,38.4051329055912,209,419,49.88066825775656
18097360301,Census Tract 3603.01; Marion County; Indiana,2022,1289,700,589,54.30566330488751,45.69433669511249,389,589,66.04414261460101
18097360302,Census Tract 3603.02; Marion County; Indiana,2022,1034,360,674,34.81624758220503,65.18375241779498,473,674,70.17804154302671
18097360401,Census Tract 3604.01; Marion County; Indiana,2022,2698,470,2228,17.420311341734617,82.57968865826538,855,2228,38.37522441651706
18097360402,Census Tract 3604.02; Marion County; Indiana,2022,1103,461,642,41.795104261106076,58.204895738893924,497,642,77.41433021806854
18097360405,Census Tract 3604.05; Marion County; Indiana,2022,2558,1620,938,63.33072713057076,36.66927286942924,418,938,44.562899786780385
18097360406,Census Tract 3604.06; Marion County; Indiana,2022,1569,462,1107,29.445506692160613,70.5544933078394,585,1107,52.84552845528455
18097360407,Census Tract 3604.07; Marion County; Indiana,2022,1239,678,561,54.72154963680387,45.27845036319613,277,561,49.376114081996434
18097360501,Census Tract 3605.01; Marion County; Indiana,2022,2395,1698,697,70.89770354906054,29.102296450939455,321,697,46.0545193687231
18097360502,Census Tract 3605.02; Marion County; Indiana,2022,2090,1610,480,77.03349282296651,22.966507177033492,357,480,74.375
18097360601,Census Tract 3606.01; Marion County; Indiana,2022,1889,1497,392,79.24827951296983,20.751720487030173,222,392,56.63265306122449
18097360602,Census Tract 3606.02; Marion County; Indiana,2022,2473,1137,1336,45.9765467044076,54.0234532955924,874,1336,65.41916167664671
18097360700,Census Tract 3607; Marion County; Indiana,2022,856,728,128,85.04672897196262,14.953271028037383,81,128,63.28125
18097360800,Census Tract 3608; Marion County; Indiana,2022,1222,356,866,29.132569558101473,70.86743044189852,482,866,55.65819861431871
18097360900,Census Tract 3609; Marion County; Indiana,2022,2372,1384,988,58.34738617200674,41.65261382799326,541,988,54.75708502024292
18097361000,Census Tract 3610; Marion County; Indiana,2022,1021,923,98,90.40156709108717,9.59843290891283,39,98,39.795918367346935
18097361100,Census Tract 3611; Marion County; Indiana,2022,1567,932,635,59.47670708359924,40.52329291640076,315,635,49.60629921259842
18097361200,Census Tract 3612; Marion County; Indiana,2022,1419,765,654,53.911205073995774,46.088794926004226,207,654,31.65137614678899
18097361300,Census Tract 3613; Marion County; Indiana,2022,1080,851,229,78.79629629629629,21.203703703703702,44,229,19.213973799126638
18097361401,Census Tract 3614.01; Marion County; Indiana,2022,1923,1334,589,69.37077483099324,30.62922516900676,354,589,60.101867572156195
18097361402,Census Tract 3614.02; Marion County; Indiana,2022,2043,1310,733,64.12139011257953,35.87860988742046,231,733,31.51432469304229
18097361601,Census Tract 3616.01; Marion County; Indiana,2022,2014,1914,100,95.03475670307846,4.965243296921549,86,100,86
18097361602,Census Tract 3616.02; Marion County; Indiana,2022,1268,1222,46,96.37223974763407,3.6277602523659307,0,46,0
18097370201,Census Tract 3702.01; Marion County; Indiana,2022,1345,713,632,53.01115241635688,46.98884758364312,308,632,48.734177215189874
18097370203,Census Tract 3702.03; Marion County; Indiana,2022,1500,686,814,45.733333333333334,54.266666666666666,472,814,57.98525798525799
18097370204,Census Tract 3702.04; Marion County; Indiana,2022,1481,869,612,58.67656988521269,41.32343011478731,363,612,59.31372549019608
18097370303,Census Tract 3703.03; Marion County; Indiana,2022,2385,1775,610,74.42348008385744,25.57651991614256,258,610,42.295081967213115
18097370304,Census Tract 3703.04; Marion County; Indiana,2022,1366,1125,241,82.35724743777452,17.642752562225475,74,241,30.70539419087137
18097370305,Census Tract 3703.05; Marion County; Indiana,2022,1801,559,1242,31.038312048861744,68.96168795113826,946,1242,76.16747181964573
18097370306,Census Tract 3703.06; Marion County; Indiana,2022,2040,1773,267,86.91176470588235,13.088235294117647,43,267,16.10486891385768
18097380101,Census Tract 3801.01; Marion County; Indiana,2022,2963,2559,404,86.36517043536956,13.634829564630442,161,404,39.851485148514854
18097380102,Census Tract 3801.02; Marion County; Indiana,2022,1353,838,515,61.936437546193645,38.063562453806355,44,515,8.54368932038835
18097380103,Census Tract 3801.03; Marion County; Indiana,2022,3011,2027,984,67.31982729990037,32.68017270009963,485,984,49.28861788617886
18097380200,Census Tract 3802; Marion County; Indiana,2022,1587,715,872,45.05356017643352,54.94643982356648,624,872,71.55963302752293
18097380301,Census Tract 3803.01; Marion County; Indiana,2022,767,522,245,68.0573663624511,31.94263363754889,223,245,91.0204081632653
18097380302,Census Tract 3803.02; Marion County; Indiana,2022,872,295,577,33.830275229357795,66.1697247706422,339,577,58.752166377816295
18097380402,Census Tract 3804.02; Marion County; Indiana,2022,2160,709,1451,32.824074074074076,67.17592592592592,658,1451,45.34803583735355
18097380403,Census Tract 3804.03; Marion County; Indiana,2022,1501,1111,390,74.017321785476355,25.982678214523652,109,390,27.94871794871795
18097380404,Census Tract 3804.04; Marion County; Indiana,2022,1613,1219,394,75.57346559206448,24.426534407935524,235,394,59.64467005076142
18097380501,Census Tract 3805.01; Marion County; Indiana,2022,914,551,363,60.284463894967175,39.715536105032825,230,363,63.36088154269972
18097380502,Census Tract 3805.02; Marion County; Indiana,2022,1639,550,1089,33.557046979865774,66.44295302013423,709,1089,65.10560146923784
18097380600,Census Tract 3806; Marion County; Indiana,2022,2114,1015,1099,48.01324503311258,51.98675496688742,519,1099,47.224749772520475
18097380700,Census Tract 3807; Marion County; Indiana,2022,2595,1329,1266,51.213872832369944,48.786127167630056,899,1266,71.01105845181675
18097380800,Census Tract 3808; Marion County; Indiana,2022,1228,824,404,67.10097719869707,32.899022801302934,207,404,51.23762376237624
18097380901,Census Tract 3809.01; Marion County; Indiana,2022,1954,1839,115,94.11463664278403,5.885363357215967,0,115,0
18097380902,Census Tract 3809.02; Marion County; Indiana,2022,2602,1736,866,66.71790930053805,33.28209069946195,296,866,34.18013856812933
18097381002,Census Tract 3810.02; Marion County; Indiana,2022,1425,1287,138,90.3157894736842,9.68421052631579,73,138,52.89855072463768
18097381003,Census Tract 3810.03; Marion County; Indiana,2022,1527,636,891,41.650294695481335,58.349705304518665,433,891,48.597081930415264
18097381004,Census Tract 3810.04; Marion County; Indiana,2022,1512,276,1236,18.253968253968253,81.74603174603175,665,1236,53.80258899676375
18097381101,Census Tract 3811.01; Marion County; Indiana,2022,2496,1594,902,63.86217948717949,36.13782051282051,403,902,44.67849223946785
18097381102,Census Tract 3811.02; Marion County; Indiana,2022,2716,2251,465,82.87923416789396,17.120765832106038,193,465,41.505376344086024
18097381203,Census Tract 3812.03; Marion County; Indiana,2022,1119,293,826,26.18409294012511,73.81590705987489,513,826,62.106537530266344
18097381204,Census Tract 3812.04; Marion County; Indiana,2022,1525,145,1380,9.508196721311476,90.49180327868852,867,1380,62.82608695652174
18097381205,Census Tract 3812.05; Marion County; Indiana,2022,2549,1040,1509,40.80031384856807,59.19968615143193,551,1509,36.5142478462558
18097381206,Census Tract 3812.06; Marion County; Indiana,2022,1810,918,892,50.71823204419889,49.28176795580111,210,892,23.542600896860986
18097381207,Census Tract 3812.07; Marion County; Indiana,2022,1534,1496,38,97.52281616688397,2.4771838331160363,0,38,0
18097390102,Census Tract 3901.02; Marion County; Indiana,2022,2646,991,1655,37.45275888133031,62.54724111866969,1034,1655,62.477341389728096
18097390103,Census Tract 3901.03; Marion County; Indiana,2022,1291,1138,153,88.14872192099148,11.851278079008521,71,153,46.40522875816993
18097390104,Census Tract 3901.04; Marion County; Indiana,2022,2433,2076,357,85.32675709001234,14.67324290998767,93,357,26.050420168067227
18097390200,Census Tract 3902; Marion County; Indiana,2022,2178,1813,365,83.2415059687787,16.758494031221304,141,365,38.63013698630137
18097390300,Census Tract 3903; Marion County; Indiana,2022,2255,2046,209,90.73170731707317,9.268292682926829,57,209,27.272727272727273
18097390405,Census Tract 3904.05; Marion County; Indiana,2022,2006,809,1197,40.32901296111665,59.67098703888335,325,1197,27.151211361737676
18097390406,Census Tract 3904.06; Marion County; Indiana,2022,2048,1906,142,93.06640625,6.93359375,47,142,33.098591549295776
18097390407,Census Tract 3904.07; Marion County; Indiana,2022,2072,2057,15,99.27606177606178,0.7239382239382239,0,15,0
18097390408,Census Tract 3904.08; Marion County; Indiana,2022,1837,1760,77,95.80838323353294,4.191616766467066,0,77,0
18097390409,Census Tract 3904.09; Marion County; Indiana,2022,2851,2437,414,85.47877937565767,14.521220624342336,113,414,27.294685990338163
18097390410,Census Tract 3904.10; Marion County; Indiana,2022,771,565,206,73.28145265888456,26.718547341115436,52,206,25.24271844660194
18097390411,Census Tract 3904.11; Marion County; Indiana,2022,1624,1091,533,67.17980295566502,32.820197044334975,310,533,58.16135084427767
18097390500,Census Tract 3905; Marion County; Indiana,2022,1124,569,555,50.62277580071174,49.37722419928826,271,555,48.828828828828826
18097390601,Census Tract 3906.01; Marion County; Indiana,2022,991,75,916,7.568113017154389,92.43188698284561,381,916,41.5938864628821
18097390602,Census Tract 3906.02; Marion County; Indiana,2022,1922,404,1518,21.019771071800207,78.980228928199793,667,1518,43.93939393939394
18097390700,Census Tract 3907; Marion County; Indiana,2022,1190,772,418,64.87394957983193,35.12605042016807,189,418,45.21531100478469
18097390801,Census Tract 3908.01; Marion County; Indiana,2022,0,0,0,NA,NA,0,0,NA
18097390802,Census Tract 3908.02; Marion County; Indiana,2022,1509,841,668,55.73227302849569,44.26772697150431,412,668,61.67664670658683
18097390900,Census Tract 3909; Marion County; Indiana,2022,1525,675,850,44.26229508196721,55.73770491803279,403,850,47.411764705882355
18097391001,Census Tract 3910.01; Marion County; Indiana,2022,447,14,433,3.131991051454139,96.86800894854586,155,433,35.79676674364896
18097391002,Census Tract 3910.02; Marion County; Indiana,2022,3501,507,2994,14.481576692373608,85.51842330762639,950,2994,31.730126920507683
18097310104,Census Tract 3101.04; Marion County; Indiana,2023,1926,892,1034,46.31360332294912,53.68639667705088,341,1034,32.97872340425532
18097310105,Census Tract 3101.05; Marion County; Indiana,2023,1907,1071,836,56.16151022548505,43.83848977451495,586,836,70.09569377990431
18097310106,Census Tract 3101.06; Marion County; Indiana,2023,2310,212,2098,9.177489177489177,90.82251082251082,745,2098,35.51000953288847
18097310108,Census Tract 3101.08; Marion County; Indiana,2023,1622,1389,233,85.635018495684335,14.36498150431566,103,233,44.20600858369099
18097310110,Census Tract 3101.10; Marion County; Indiana,2023,1319,738,581,55.95147839272176,44.04852160727824,231,581,39.75903614457831
18097310111,Census Tract 3101.11; Marion County; Indiana,2023,1526,669,857,43.840104849279165,56.159895150720835,326,857,38.03967327887981
18097310112,Census Tract 3101.12; Marion County; Indiana,2023,2451,2333,118,95.18563851489188,4.814361485108119,40,118,33.898305084745765
18097310113,Census Tract 3101.13; Marion County; Indiana,2023,372,372,0,100,0,0,0,NA
18097310201,Census Tract 3102.01; Marion County; Indiana,2023,1667,1054,613,63.22735452909418,36.77264547090582,301,613,49.10277324632953
18097310203,Census Tract 3102.03; Marion County; Indiana,2023,2134,1138,996,53.32708528584817,46.67291471415183,650,996,65.26104417670683
18097310204,Census Tract 3102.04; Marion County; Indiana,2023,1765,1159,606,65.6657223796034,34.3342776203966,380,606,62.70627062706271
18097310305,Census Tract 3103.05; Marion County; Indiana,2023,2629,786,1843,29.8972993533663,70.1027006466337,716,1843,38.84970157352143
18097310306,Census Tract 3103.06; Marion County; Indiana,2023,3045,880,2165,28.89983579638752,71.10016420361248,720,2165,33.25635103926097
18097310308,Census Tract 3103.08; Marion County; Indiana,2023,1235,996,239,80.64777327935222,19.352226720647774,98,239,41.004184100418414
18097310309,Census Tract 3103.09; Marion County; Indiana,2023,1586,598,988,37.704918032786885,62.295081967213115,345,988,34.91902834008097
18097310310,Census Tract 3103.10; Marion County; Indiana,2023,2013,1495,518,74.26726279185296,25.732737208147043,320,518,61.77606177606177
18097310311,Census Tract 3103.11; Marion County; Indiana,2023,1877,1791,86,95.41822056473096,4.581779435269047,19,86,22.093023255813954
18097310312,Census Tract 3103.12; Marion County; Indiana,2023,2907,1259,1648,43.30925352597179,56.69074647402821,948,1648,57.52427184466019
18097320105,Census Tract 3201.05; Marion County; Indiana,2023,1911,1019,892,53.322867608581895,46.677132391418105,250,892,28.026905829596412
18097320106,Census Tract 3201.06; Marion County; Indiana,2023,1374,551,823,40.1018922852984,59.8981077147016,298,823,36.2089914945322
18097320107,Census Tract 3201.07; Marion County; Indiana,2023,868,714,154,82.25806451612904,17.741935483870968,17,154,11.03896103896104
18097320108,Census Tract 3201.08; Marion County; Indiana,2023,2198,303,1895,13.7852593266606,86.2147406733394,1030,1895,54.35356200527705
18097320109,Census Tract 3201.09; Marion County; Indiana,2023,1354,1201,153,88.70014771048744,11.299852289512556,20,153,13.071895424836601
18097320202,Census Tract 3202.02; Marion County; Indiana,2023,2488,1541,947,61.937299035369776,38.062700964630224,528,947,55.75501583949313
18097320203,Census Tract 3202.03; Marion County; Indiana,2023,1756,375,1381,21.355353075170843,78.64464692482916,635,1381,45.981173062997826
18097320205,Census Tract 3202.05; Marion County; Indiana,2023,1294,97,1197,7.496136012364761,92.50386398763524,303,1197,25.31328320802005
18097320206,Census Tract 3202.06; Marion County; Indiana,2023,1312,259,1053,19.740853658536587,80.25914634146342,528,1053,50.142450142450144
18097320301,Census Tract 3203.01; Marion County; Indiana,2023,1847,1506,341,81.53762858689767,18.46237141310233,142,341,41.64222873900293
18097320303,Census Tract 3203.03; Marion County; Indiana,2023,1918,0,1918,0,100,826,1918,43.065693430656935
18097320305,Census Tract 3203.05; Marion County; Indiana,2023,1052,962,90,91.4448669201521,8.55513307984791,48,90,53.333333333333336
18097320306,Census Tract 3203.06; Marion County; Indiana,2023,2301,983,1318,42.720556279878316,57.279443720121684,520,1318,39.45371775417299
18097320400,Census Tract 3204; Marion County; Indiana,2023,1409,733,676,52.022711142654366,47.977288857345634,367,676,54.289940828402365
18097320500,Census Tract 3205; Marion County; Indiana,2023,1436,765,671,53.27298050139276,46.72701949860724,442,671,65.87183308494784
18097320600,Census Tract 3206; Marion County; Indiana,2023,1033,753,280,72.8944820909971,27.105517909002906,100,280,35.714285714285715
18097320700,Census Tract 3207; Marion County; Indiana,2023,1239,699,540,56.416464891041166,43.583535108958834,196,540,36.2962962962963
18097320800,Census Tract 3208; Marion County; Indiana,2023,1173,1106,67,94.28815004262574,5.711849957374254,15,67,22.388059701492537
18097320901,Census Tract 3209.01; Marion County; Indiana,2023,2608,1842,766,70.62883435582822,29.37116564417178,450,766,58.746736292428196
18097320902,Census Tract 3209.02; Marion County; Indiana,2023,1764,694,1070,39.342403628117914,60.657596371882086,663,1070,61.96261682242991
18097320903,Census Tract 3209.03; Marion County; Indiana,2023,1990,706,1284,35.47738693467337,64.52261306532664,738,1284,57.47663551401869
18097321001,Census Tract 3210.01; Marion County; Indiana,2023,1069,815,254,76.23947614593078,23.760523854069223,92,254,36.22047244094488
18097321002,Census Tract 3210.02; Marion County; Indiana,2023,1893,1579,314,83.41257263602746,16.58742736397253,186,314,59.23566878980892
18097321100,Census Tract 3211; Marion County; Indiana,2023,1504,1225,279,81.44946808510639,18.550531914893618,105,279,37.634408602150536
18097321200,Census Tract 3212; Marion County; Indiana,2023,1972,1558,414,79.00608519269777,20.993914807302232,142,414,34.29951690821256
18097321300,Census Tract 3213; Marion County; Indiana,2023,1366,840,526,61.49341142020498,38.50658857979502,126,526,23.954372623574145
18097321400,Census Tract 3214; Marion County; Indiana,2023,2658,1363,1295,51.27915726109857,48.72084273890143,357,1295,27.56756756756757
18097321600,Census Tract 3216; Marion County; Indiana,2023,2378,1438,940,60.47098402018503,39.52901597981497,623,940,66.27659574468085
18097321700,Census Tract 3217; Marion County; Indiana,2023,1924,1371,553,71.25779625779626,28.742203742203742,426,553,77.03435804701627
18097321800,Census Tract 3218; Marion County; Indiana,2023,1409,1131,278,80.26969481902059,19.730305180979418,132,278,47.48201438848921
18097321900,Census Tract 3219; Marion County; Indiana,2023,1211,947,264,78.19983484723369,21.800165152766308,167,264,63.25757575757576
18097322000,Census Tract 3220; Marion County; Indiana,2023,1541,831,710,53.92602206359507,46.07397793640493,298,710,41.971830985915496
18097322100,Census Tract 3221; Marion County; Indiana,2023,930,740,190,79.56989247311827,20.43010752688172,40,190,21.05263157894737
18097322200,Census Tract 3222; Marion County; Indiana,2023,866,622,244,71.82448036951502,28.175519630484988,63,244,25.81967213114754
18097322300,Census Tract 3223; Marion County; Indiana,2023,1027,662,365,64.45959104186953,35.54040895813048,30,365,8.219178082191782
18097322400,Census Tract 3224; Marion County; Indiana,2023,1612,845,767,52.41935483870968,47.58064516129032,403,767,52.54237288135593
18097322500,Census Tract 3225; Marion County; Indiana,2023,770,181,589,23.506493506493506,76.49350649350649,315,589,53.4804753820034
18097322601,Census Tract 3226.01; Marion County; Indiana,2023,958,124,834,12.943632567849686,87.05636743215031,412,834,49.40047961630695
18097322602,Census Tract 3226.02; Marion County; Indiana,2023,800,255,545,31.875,68.125,166,545,30.458715596330276
18097322700,Census Tract 3227; Marion County; Indiana,2023,913,727,186,79.6276013143483,20.3723986856517,45,186,24.193548387096776
18097330103,Census Tract 3301.03; Marion County; Indiana,2023,2078,1240,838,59.672762271414825,40.327237728585175,298,838,35.56085918854415
18097330105,Census Tract 3301.05; Marion County; Indiana,2023,2410,691,1719,28.672199170124482,71.32780082987551,548,1719,31.878999418266435
18097330106,Census Tract 3301.06; Marion County; Indiana,2023,2249,563,1686,25.03334815473544,74.96665184526456,893,1686,52.965599051008304
18097330107,Census Tract 3301.07; Marion County; Indiana,2023,2224,2205,19,99.14568345323741,0.85431654676259,0,19,0
18097330108,Census Tract 3301.08; Marion County; Indiana,2023,1565,1447,118,92.46006389776358,7.539936102236422,0,118,0
18097330109,Census Tract 3301.09; Marion County; Indiana,2023,2009,1873,136,93.23046291687406,6.769537083125933,32,136,23.529411764705884
18097330203,Census Tract 3302.03; Marion County; Indiana,2023,1862,1820,42,97.74436090225564,2.255639097744361,0,42,0
18097330204,Census Tract 3302.04; Marion County; Indiana,2023,2147,2087,60,97.20540288775035,2.7945971122496505,18,60,30
18097330206,Census Tract 3302.06; Marion County; Indiana,2023,1777,1685,92,94.82273494653911,5.177265053460889,28,92,30.434782608695652
18097330208,Census Tract 3302.08; Marion County; Indiana,2023,1231,1005,226,81.64094232331438,18.359057676685623,110,226,48.67256637168141
18097330210,Census Tract 3302.10; Marion County; Indiana,2023,2364,1915,449,81.0067681895093,18.993231810490695,294,449,65.47884187082406
18097330211,Census Tract 3302.11; Marion County; Indiana,2023,1917,910,1007,47.47000521648409,52.52999478351591,494,1007,49.056603773584904
18097330212,Census Tract 3302.12; Marion County; Indiana,2023,1794,1459,335,81.32664437012264,18.67335562987737,115,335,34.32835820895522
18097330213,Census Tract 3302.13; Marion County; Indiana,2023,1450,1081,369,74.55172413793103,25.448275862068964,42,369,11.382113821138212
18097330401,Census Tract 3304.01; Marion County; Indiana,2023,2153,1619,534,75.19739897817,24.802601021830004,237,534,44.38202247191011
18097330500,Census Tract 3305; Marion County; Indiana,2023,2591,2000,591,77.19027402547279,22.80972597452721,323,591,54.653130287648054
18097330600,Census Tract 3306; Marion County; Indiana,2023,2502,1227,1275,49.040767386091126,50.959232613908874,901,1275,70.66666666666667
18097330701,Census Tract 3307.01; Marion County; Indiana,2023,1035,445,590,42.99516908212561,57.00483091787439,364,590,61.69491525423729
18097330702,Census Tract 3307.02; Marion County; Indiana,2023,1494,1213,281,81.19143239625167,18.808567603748326,108,281,38.43416370106762
18097330803,Census Tract 3308.03; Marion County; Indiana,2023,1564,429,1135,27.429667519181585,72.57033248081841,503,1135,44.31718061674009
18097330804,Census Tract 3308.04; Marion County; Indiana,2023,1415,466,949,32.93286219081272,67.06713780918727,388,949,40.88514225500527
18097330805,Census Tract 3308.05; Marion County; Indiana,2023,1166,282,884,24.1852487135506,75.8147512864494,597,884,67.53393665158372
18097330806,Census Tract 3308.06; Marion County; Indiana,2023,1595,587,1008,36.80250783699059,63.19749216300941,541,1008,53.67063492063492
18097330900,Census Tract 3309; Marion County; Indiana,2023,2958,798,2160,26.97768762677485,73.02231237322515,980,2160,45.370370370370374
18097331000,Census Tract 3310; Marion County; Indiana,2023,1636,796,840,48.655256723716384,51.344743276283616,657,840,78.21428571428571
18097340101,Census Tract 3401.01; Marion County; Indiana,2023,1876,1513,363,80.6503198294243,19.34968017057569,113,363,31.12947658402204
18097340102,Census Tract 3401.02; Marion County; Indiana,2023,1988,306,1682,15.392354124748492,84.6076458752515,929,1682,55.23186682520809
18097340108,Census Tract 3401.08; Marion County; Indiana,2023,1338,167,1171,12.481315396113603,87.5186846038864,486,1171,41.50298889837745
18097340111,Census Tract 3401.11; Marion County; Indiana,2023,966,822,144,85.09316770186335,14.906832298136646,117,144,81.25
18097340112,Census Tract 3401.12; Marion County; Indiana,2023,2259,1157,1102,51.21735281097831,48.78264718902169,690,1102,62.613430127041745
18097340113,Census Tract 3401.13; Marion County; Indiana,2023,1578,969,609,61.40684410646388,38.59315589353612,398,609,65.35303776683087
18097340114,Census Tract 3401.14; Marion County; Indiana,2023,1647,1329,318,80.69216757741349,19.30783242258652,93,318,29.245283018867923
18097340115,Census Tract 3401.15; Marion County; Indiana,2023,2979,714,2265,23.967774420946625,76.03222557905337,913,2265,40.30905077262693
18097340201,Census Tract 3402.01; Marion County; Indiana,2023,1292,785,507,60.758513931888544,39.241486068111456,198,507,39.053254437869825
18097340202,Census Tract 3402.02; Marion County; Indiana,2023,1929,822,1107,42.61275272161742,57.38724727838258,363,1107,32.79132791327913
18097340301,Census Tract 3403.01; Marion County; Indiana,2023,1057,454,603,42.95175023651845,57.04824976348155,434,603,71.97346600331674
18097340302,Census Tract 3403.02; Marion County; Indiana,2023,1754,610,1144,34.77765108323831,65.22234891676169,569,1144,49.73776223776224
18097340400,Census Tract 3404; Marion County; Indiana,2023,1376,787,589,57.19476744186046,42.80523255813954,397,589,67.40237691001698
18097340500,Census Tract 3405; Marion County; Indiana,2023,2045,413,1632,20.195599022004888,79.80440097799512,830,1632,50.8578431372549
18097340600,Census Tract 3406; Marion County; Indiana,2023,1690,893,797,52.84023668639053,47.15976331360947,402,797,50.43914680050188
18097340700,Census Tract 3407; Marion County; Indiana,2023,1439,637,802,44.26685198054204,55.73314801945796,422,802,52.61845386533666
18097340800,Census Tract 3408; Marion County; Indiana,2023,716,559,157,78.07262569832402,21.92737430167598,47,157,29.936305732484076
18097340901,Census Tract 3409.01; Marion County; Indiana,2023,1210,1087,123,89.83471074380165,10.165289256198347,34,123,27.642276422764226
18097340903,Census Tract 3409.03; Marion County; Indiana,2023,1103,147,956,13.327289211242068,86.67271078875794,445,956,46.54811715481171
18097340904,Census Tract 3409.04; Marion County; Indiana,2023,2336,726,1610,31.078767123287673,68.92123287671232,663,1610,41.18012422360248
18097341000,Census Tract 3410; Marion County; Indiana,2023,730,612,118,83.83561643835617,16.164383561643834,41,118,34.74576271186441
18097341100,Census Tract 3411; Marion County; Indiana,2023,813,356,457,43.788437884378844,56.211562115621156,197,457,43.10722100656455
18097341200,Census Tract 3412; Marion County; Indiana,2023,840,433,407,51.54761904761905,48.45238095238095,276,407,67.81326781326781
18097341600,Census Tract 3416; Marion County; Indiana,2023,889,493,396,55.455568053993254,44.544431946006746,275,396,69.44444444444444
18097341701,Census Tract 3417.01; Marion County; Indiana,2023,909,543,366,59.73597359735974,40.26402640264026,163,366,44.53551912568306
18097341702,Census Tract 3417.02; Marion County; Indiana,2023,822,472,350,57.420924574209245,42.579075425790755,136,350,38.857142857142854
18097341902,Census Tract 3419.02; Marion County; Indiana,2023,1655,1247,408,75.34743202416918,24.652567975830816,205,408,50.245098039215684
18097341903,Census Tract 3419.03; Marion County; Indiana,2023,1934,338,1596,17.47673216132368,82.52326783867632,625,1596,39.16040100250627
18097341904,Census Tract 3419.04; Marion County; Indiana,2023,943,393,550,41.675503711558854,58.324496288441146,262,550,47.63636363636363
18097342000,Census Tract 3420; Marion County; Indiana,2023,2054,1582,472,77.02044790652386,22.979552093476144,130,472,27.54237288135593
18097342101,Census Tract 3421.01; Marion County; Indiana,2023,2195,1321,874,60.182232346241456,39.817767653758544,319,874,36.49885583524028
18097342200,Census Tract 3422; Marion County; Indiana,2023,1830,1005,825,54.91803278688525,45.08196721311475,417,825,50.54545454545455
18097342300,Census Tract 3423; Marion County; Indiana,2023,2178,1227,951,56.33608815426997,43.66391184573003,451,951,47.423764458464774
18097342400,Census Tract 3424; Marion County; Indiana,2023,524,355,169,67.74809160305344,32.25190839694657,72,169,42.603550295857985
18097342500,Census Tract 3425; Marion County; Indiana,2023,1718,970,748,56.461001164144356,43.538998835855644,386,748,51.60427807486631
18097342600,Census Tract 3426; Marion County; Indiana,2023,1122,565,557,50.35650623885918,49.64349376114082,181,557,32.49551166965889
18097350100,Census Tract 3501; Marion County; Indiana,2023,628,477,151,75.95541401273886,24.044585987261147,49,151,32.450331125827816
18097350300,Census Tract 3503; Marion County; Indiana,2023,1599,283,1316,17.698561601000627,82.30143839899938,754,1316,57.29483282674772
18097350400,Census Tract 3504; Marion County; Indiana,2023,1068,506,562,47.37827715355805,52.62172284644195,239,562,42.52669039145908
18097350500,Census Tract 3505; Marion County; Indiana,2023,973,660,313,67.83144912641316,32.168550873586845,171,313,54.63258785942492
18097350600,Census Tract 3506; Marion County; Indiana,2023,2339,1391,948,59.46985891406584,40.53014108593416,770,948,81.22362869198312
18097350700,Census Tract 3507; Marion County; Indiana,2023,789,309,480,39.163498098859314,60.836501901140686,300,480,62.5
18097350800,Census Tract 3508; Marion County; Indiana,2023,857,259,598,30.221703617269544,69.77829638273046,354,598,59.197324414715716
18097350900,Census Tract 3509; Marion County; Indiana,2023,751,471,280,62.71637816245007,37.28362183754993,182,280,65
18097351000,Census Tract 3510; Marion County; Indiana,2023,945,578,367,61.164021164021165,38.835978835978835,170,367,46.321525885558586
18097351200,Census Tract 3512; Marion County; Indiana,2023,1174,604,570,51.44804088586031,48.55195911413969,274,570,48.07017543859649
18097351500,Census Tract 3515; Marion County; Indiana,2023,980,333,647,33.97959183673469,66.0204081632653,332,647,51.31375579598145
18097351600,Census Tract 3516; Marion County; Indiana,2023,1250,754,496,60.32,39.68,145,496,29.233870967741936
18097351700,Census Tract 3517; Marion County; Indiana,2023,1232,734,498,59.577922077922075,40.422077922077925,175,498,35.140562248995984
18097351900,Census Tract 3519; Marion County; Indiana,2023,1085,632,453,58.24884792626728,41.75115207373272,284,453,62.69315673289183
18097352100,Census Tract 3521; Marion County; Indiana,2023,765,355,410,46.40522875816993,53.59477124183007,180,410,43.90243902439025
18097352300,Census Tract 3523; Marion County; Indiana,2023,608,301,307,49.50657894736842,50.49342105263158,151,307,49.185667752442995
18097352400,Census Tract 3524; Marion County; Indiana,2023,1355,450,905,33.210332103321036,66.78966789667896,480,905,53.03867403314917
18097352500,Census Tract 3525; Marion County; Indiana,2023,1718,903,815,52.56111757857975,47.43888242142025,431,815,52.88343558282209
18097352600,Census Tract 3526; Marion County; Indiana,2023,1534,692,842,45.11082138200782,54.88917861799218,405,842,48.09976247030879
18097352700,Census Tract 3527; Marion County; Indiana,2023,935,645,290,68.98395721925134,31.016042780748663,164,290,56.55172413793103
18097352800,Census Tract 3528; Marion County; Indiana,2023,714,133,581,18.627450980392158,81.37254901960785,270,581,46.47160068846816
