GEOID,NAME,year,total_pop,white_pop,percent_white
18097390500,"Census Tract 3905, Marion County, Indiana",2021,2549,335,13.142408787759907
18097390601,"Census Tract 3906.01, Marion County, Indiana",2021,1793,858,47.852760736196316
18097390602,"Census Tract 3906.02, Marion County, Indiana",2021,3159,1402,44.38113327002216
18097390700,"Census Tract 3907, Marion County, Indiana",2021,3409,753,22.088589029040776
18097390801,"Census Tract 3908.01, Marion County, Indiana",2021,0,0,NA
18097390802,"Census Tract 3908.02, Marion County, Indiana",2021,4249,3102,73.00541303836197
18097390900,"Census Tract 3909, Marion County, Indiana",2021,3293,2060,62.556938961433346
18097391001,"Census Tract 3910.01, Marion County, Indiana",2021,1246,886,71.107544141252
18097391002,"Census Tract 3910.02, Marion County, Indiana",2021,5471,3715,67.90349113507585
18097310104,Census Tract 3101.04; Marion County; Indiana,2022,3207,2426,75.64702213907078
18097310105,Census Tract 3101.05; Marion County; Indiana,2022,4086,1932,47.28340675477239
18097310106,Census Tract 3101.06; Marion County; Indiana,2022,4324,1756,40.61054579093432
18097310108,Census Tract 3101.08; Marion County; Indiana,2022,3878,2595,66.91593604951005
18097310110,Census Tract 3101.10; Marion County; Indiana,2022,2619,1091,41.657121038564334
18097310111,Census Tract 3101.11; Marion County; Indiana,2022,3743,940,25.113545284531124
18097310112,Census Tract 3101.12; Marion County; Indiana,2022,6636,4277,64.45147679324894
18097310113,Census Tract 3101.13; Marion County; Indiana,2022,756,602,79.62962962962963
18097310201,Census Tract 3102.01; Marion County; Indiana,2022,4487,1627,36.26030755515935
18097310203,Census Tract 3102.03; Marion County; Indiana,2022,4829,1522,31.517912611306688
18097310204,Census Tract 3102.04; Marion County; Indiana,2022,5170,760,14.700193423597678
18097310305,Census Tract 3103.05; Marion County; Indiana,2022,6058,660,10.894684714427203
18097310306,Census Tract 3103.06; Marion County; Indiana,2022,7961,384,4.82351463383997
18097310308,Census Tract 3103.08; Marion County; Indiana,2022,3263,759,23.26080294207784
18097310309,Census Tract 3103.09; Marion County; Indiana,2022,3379,631,18.674163953832494
18097310310,Census Tract 3103.10; Marion County; Indiana,2022,5220,1594,30.53639846743295
18097310311,Census Tract 3103.11; Marion County; Indiana,2022,6729,1668,24.788230049041463
18097310312,Census Tract 3103.12; Marion County; Indiana,2022,6346,881,13.882760794201072
18097320105,Census Tract 3201.05; Marion County; Indiana,2022,4431,1980,44.68517264725796
18097320106,Census Tract 3201.06; Marion County; Indiana,2022,3612,1515,41.943521594684384
18097320107,Census Tract 3201.07; Marion County; Indiana,2022,2109,1801,85.3959222380275
18097320108,Census Tract 3201.08; Marion County; Indiana,2022,5054,1768,34.982192322912546
18097320109,Census Tract 3201.09; Marion County; Indiana,2022,2691,2136,79.37569676700112
18097320202,Census Tract 3202.02; Marion County; Indiana,2022,5238,4248,81.09965635738831
18097320203,Census Tract 3202.03; Marion County; Indiana,2022,2698,1914,70.941438102298
18097320205,Census Tract 3202.05; Marion County; Indiana,2022,1996,1271,63.677354709418836
18097320206,Census Tract 3202.06; Marion County; Indiana,2022,3067,1175,38.31105314639713
18097320301,Census Tract 3203.01; Marion County; Indiana,2022,3657,3230,88.3237626469784
18097320303,Census Tract 3203.03; Marion County; Indiana,2022,3132,1676,53.51213282247765
18097320305,Census Tract 3203.05; Marion County; Indiana,2022,2845,2452,86.18629173989456
18097320306,Census Tract 3203.06; Marion County; Indiana,2022,4057,3223,79.44293813162436
18097320400,Census Tract 3204; Marion County; Indiana,2022,3343,1966,58.80945258749626
18097320500,Census Tract 3205; Marion County; Indiana,2022,3036,2075,68.34650856389987
18097320600,Census Tract 3206; Marion County; Indiana,2022,2307,1758,76.20286085825748
18097320700,Census Tract 3207; Marion County; Indiana,2022,2151,1946,90.46954904695491
18097320800,Census Tract 3208; Marion County; Indiana,2022,2947,2645,89.75229046487954
18097320901,Census Tract 3209.01; Marion County; Indiana,2022,6143,3328,54.175484291063
18097320902,Census Tract 3209.02; Marion County; Indiana,2022,3850,1130,29.350649350649352
18097320903,Census Tract 3209.03; Marion County; Indiana,2022,5514,990,17.954298150163222
18097321001,Census Tract 3210.01; Marion County; Indiana,2022,2946,1032,35.030549898167
18097321002,Census Tract 3210.02; Marion County; Indiana,2022,5292,2900,54.799697656840515
18097321100,Census Tract 3211; Marion County; Indiana,2022,3718,2081,55.97095212479828
18097321200,Census Tract 3212; Marion County; Indiana,2022,5188,4571,88.10717039321511
18097321300,Census Tract 3213; Marion County; Indiana,2022,2663,2282,85.69282763800226
18097321400,Census Tract 3214; Marion County; Indiana,2022,4954,3622,73.1126362535325
18097321600,Census Tract 3216; Marion County; Indiana,2022,5629,2674,47.50399715757683
18097321700,Census Tract 3217; Marion County; Indiana,2022,4283,3413,79.68713518561756
18097321800,Census Tract 3218; Marion County; Indiana,2022,3261,3011,92.33363998773382
18097321900,Census Tract 3219; Marion County; Indiana,2022,5275,4301,81.53554502369668
18097322000,Census Tract 3220; Marion County; Indiana,2022,3362,1417,42.14753123140987
18097322100,Census Tract 3221; Marion County; Indiana,2022,3082,1486,48.2154445165477
18097322200,Census Tract 3222; Marion County; Indiana,2022,2196,1699,77.367941712204
18097322300,Census Tract 3223; Marion County; Indiana,2022,2327,1851,79.54447786850021
18097322400,Census Tract 3224; Marion County; Indiana,2022,2734,1628,59.54645208485735
18097322500,Census Tract 3225; Marion County; Indiana,2022,1626,415,25.522755227552274
18097322601,Census Tract 3226.01; Marion County; Indiana,2022,2075,86,4.144578313253012
18097322602,Census Tract 3226.02; Marion County; Indiana,2022,1789,475,26.551145891559532
18097322700,Census Tract 3227; Marion County; Indiana,2022,1845,532,28.834688346883468
18097330103,Census Tract 3301.03; Marion County; Indiana,2022,3975,2537,63.82389937106918
18097330105,Census Tract 3301.05; Marion County; Indiana,2022,4619,3425,74.15024897163889
18097330106,Census Tract 3301.06; Marion County; Indiana,2022,4909,2070,42.16744754532491
18097330107,Census Tract 3301.07; Marion County; Indiana,2022,4882,4058,83.12167144612863
18097330108,Census Tract 3301.08; Marion County; Indiana,2022,4059,3747,92.31337767923134
18097330109,Census Tract 3301.09; Marion County; Indiana,2022,4896,4004,81.78104575163398
18097330203,Census Tract 3302.03; Marion County; Indiana,2022,5055,4515,89.31750741839762
18097330204,Census Tract 3302.04; Marion County; Indiana,2022,6044,3715,61.46591661151555
18097330206,Census Tract 3302.06; Marion County; Indiana,2022,5070,2851,56.232741617357
18097330208,Census Tract 3302.08; Marion County; Indiana,2022,3002,2048,68.22118587608261
18097330210,Census Tract 3302.10; Marion County; Indiana,2022,6479,978,15.09492205587282
18097330211,Census Tract 3302.11; Marion County; Indiana,2022,5397,1150,21.308134148601074
18097330212,Census Tract 3302.12; Marion County; Indiana,2022,5412,2046,37.80487804878049
18097330213,Census Tract 3302.13; Marion County; Indiana,2022,3909,3163,80.9158352519826
18097330401,Census Tract 3304.01; Marion County; Indiana,2022,5754,4178,72.61035801181787
18097330500,Census Tract 3305; Marion County; Indiana,2022,6161,2452,39.798733971757834
18097330600,Census Tract 3306; Marion County; Indiana,2022,6381,2695,42.23475944209372
18097330701,Census Tract 3307.01; Marion County; Indiana,2022,2354,535,22.727272727272727
18097330702,Census Tract 3307.02; Marion County; Indiana,2022,4354,1821,41.823610473128156
18097330803,Census Tract 3308.03; Marion County; Indiana,2022,3681,356,9.67128497690845
18097330804,Census Tract 3308.04; Marion County; Indiana,2022,3031,994,32.79445727482679
18097330805,Census Tract 3308.05; Marion County; Indiana,2022,2195,524,23.87243735763098
18097330806,Census Tract 3308.06; Marion County; Indiana,2022,5049,737,14.596949891067538
18097330900,Census Tract 3309; Marion County; Indiana,2022,6368,820,12.876884422110553
18097331000,Census Tract 3310; Marion County; Indiana,2022,4142,159,3.838725253500724
18097340101,Census Tract 3401.01; Marion County; Indiana,2022,4986,3519,70.57761732851985
18097340102,Census Tract 3401.02; Marion County; Indiana,2022,3550,1699,47.859154929577464
18097340108,Census Tract 3401.08; Marion County; Indiana,2022,3082,710,23.036988968202465
18097340111,Census Tract 3401.11; Marion County; Indiana,2022,3728,1671,44.822961373390555
18097340112,Census Tract 3401.12; Marion County; Indiana,2022,4205,2090,49.70273483947681
18097340113,Census Tract 3401.13; Marion County; Indiana,2022,4294,2512,58.500232883092686
18097340114,Census Tract 3401.14; Marion County; Indiana,2022,4428,2606,58.85275519421861
18097340115,Census Tract 3401.15; Marion County; Indiana,2022,5419,1873,34.56357261487359
18097340201,Census Tract 3402.01; Marion County; Indiana,2022,3499,824,23.549585595884537
18097340202,Census Tract 3402.02; Marion County; Indiana,2022,4899,2005,40.92671973872219
18097340301,Census Tract 3403.01; Marion County; Indiana,2022,4259,865,20.309931908898804
18097340302,Census Tract 3403.02; Marion County; Indiana,2022,5263,1173,22.287668630058903
18097340400,Census Tract 3404; Marion County; Indiana,2022,4071,916,22.500614099729795
18097340500,Census Tract 3405; Marion County; Indiana,2022,5935,1904,32.08087615838247
18097340600,Census Tract 3406; Marion County; Indiana,2022,5869,1537,26.18844777645255
18097340700,Census Tract 3407; Marion County; Indiana,2022,4659,1198,25.713672461901695
18097340800,Census Tract 3408; Marion County; Indiana,2022,1791,1474,82.30039084310441
18097340901,Census Tract 3409.01; Marion County; Indiana,2022,4190,2007,47.89976133651551
18097340903,Census Tract 3409.03; Marion County; Indiana,2022,1689,580,34.33984606275903
18097340904,Census Tract 3409.04; Marion County; Indiana,2022,4652,2548,54.77214101461737
18097341000,Census Tract 3410; Marion County; Indiana,2022,1773,1660,93.62662154540327
18097341100,Census Tract 3411; Marion County; Indiana,2022,2027,811,40.009866798223975
18097341200,Census Tract 3412; Marion County; Indiana,2022,2134,175,8.200562324273664
18097341600,Census Tract 3416; Marion County; Indiana,2022,1870,326,17.433155080213904
18097341701,Census Tract 3417.01; Marion County; Indiana,2022,2093,884,42.2360248447205
18097341702,Census Tract 3417.02; Marion County; Indiana,2022,2280,1610,70.6140350877193
18097341902,Census Tract 3419.02; Marion County; Indiana,2022,4211,2481,58.91712182379482
18097341903,Census Tract 3419.03; Marion County; Indiana,2022,5988,1512,25.250501002004007
18097341904,Census Tract 3419.04; Marion County; Indiana,2022,2252,633,28.108348134991118
18097342000,Census Tract 3420; Marion County; Indiana,2022,6883,3222,46.810983582740086
18097342101,Census Tract 3421.01; Marion County; Indiana,2022,5706,2965,51.96284612688398
18097342200,Census Tract 3422; Marion County; Indiana,2022,5630,2723,48.36589698046181
18097342300,Census Tract 3423; Marion County; Indiana,2022,6539,4504,68.87903349135954
18097342400,Census Tract 3424; Marion County; Indiana,2022,1621,1150,70.94386181369525
18097342500,Census Tract 3425; Marion County; Indiana,2022,5091,3328,65.3702612453349
18097342600,Census Tract 3426; Marion County; Indiana,2022,3509,2005,57.13878597891137
18097350100,Census Tract 3501; Marion County; Indiana,2022,1460,360,24.65753424657534
18097350300,Census Tract 3503; Marion County; Indiana,2022,2818,651,23.10149041873669
18097350400,Census Tract 3504; Marion County; Indiana,2022,2486,1058,42.55832662912309
18097350500,Census Tract 3505; Marion County; Indiana,2022,2384,281,11.786912751677852
18097350600,Census Tract 3506; Marion County; Indiana,2022,5417,250,4.615100609193281
18097350700,Census Tract 3507; Marion County; Indiana,2022,1595,136,8.526645768025078
18097350800,Census Tract 3508; Marion County; Indiana,2022,2100,202,9.619047619047619
18097350900,Census Tract 3509; Marion County; Indiana,2022,1730,738,42.65895953757225
18097351000,Census Tract 3510; Marion County; Indiana,2022,2415,1263,52.298136645962735
18097351200,Census Tract 3512; Marion County; Indiana,2022,2727,217,7.957462412907957
18097351500,Census Tract 3515; Marion County; Indiana,2022,1977,811,41.02175012645422
18097351600,Census Tract 3516; Marion County; Indiana,2022,2589,1863,71.95828505214368
18097351700,Census Tract 3517; Marion County; Indiana,2022,2629,1199,45.60669456066945
18097351900,Census Tract 3519; Marion County; Indiana,2022,2207,79,3.579519710013593
18097352100,Census Tract 3521; Marion County; Indiana,2022,1922,356,18.522372528616025
18097352300,Census Tract 3523; Marion County; Indiana,2022,1186,70,5.902192242833053
18097352400,Census Tract 3524; Marion County; Indiana,2022,3321,942,28.36495031616983
18097352500,Census Tract 3525; Marion County; Indiana,2022,3181,2065,64.91669286387928
18097352600,Census Tract 3526; Marion County; Indiana,2022,3460,1564,45.202312138728324
18097352700,Census Tract 3527; Marion County; Indiana,2022,2600,1570,60.38461538461539
18097352800,Census Tract 3528; Marion County; Indiana,2022,1461,283,19.370294318959616
18097353300,Census Tract 3533; Marion County; Indiana,2022,2453,1864,75.98858540562577
18097353500,Census Tract 3535; Marion County; Indiana,2022,2145,1090,50.815850815850816
18097353600,Census Tract 3536; Marion County; Indiana,2022,2901,875,30.162013098931403
18097354201,Census Tract 3542.01; Marion County; Indiana,2022,4738,3112,65.68172224567328
18097354202,Census Tract 3542.02; Marion County; Indiana,2022,3424,2365,69.07126168224299
18097354400,Census Tract 3544; Marion County; Indiana,2022,1410,1163,82.48226950354609
18097354500,Census Tract 3545; Marion County; Indiana,2022,2069,1258,60.80231996133398
18097354700,Census Tract 3547; Marion County; Indiana,2022,1484,566,38.14016172506739
18097354800,Census Tract 3548; Marion County; Indiana,2022,1844,633,34.32754880694143
18097354900,Census Tract 3549; Marion County; Indiana,2022,2515,935,37.17693836978131
18097355000,Census Tract 3550; Marion County; Indiana,2022,2220,1057,47.612612612612615
18097355100,Census Tract 3551; Marion County; Indiana,2022,2083,1027,49.30388862217955
18097355300,Census Tract 3553; Marion County; Indiana,2022,2529,1442,57.018584420719655
18097355400,Census Tract 3554; Marion County; Indiana,2022,2340,1290,55.12820512820513
18097355500,Census Tract 3555; Marion County; Indiana,2022,4229,3076,72.73587136438874
18097355600,Census Tract 3556; Marion County; Indiana,2022,2163,892,41.23901987979658
18097355700,Census Tract 3557; Marion County; Indiana,2022,2367,1699,71.77862272919307
18097355900,Census Tract 3559; Marion County; Indiana,2022,2088,1805,86.4463601532567
18097356200,Census Tract 3562; Marion County; Indiana,2022,4095,2175,53.11355311355312
18097356400,Census Tract 3564; Marion County; Indiana,2022,4244,2020,47.59660697455231
18097356900,Census Tract 3569; Marion County; Indiana,2022,1948,1392,71.45790554414785
18097357000,Census Tract 3570; Marion County; Indiana,2022,1913,1758,91.89754312598014
18097357100,Census Tract 3571; Marion County; Indiana,2022,1993,1550,77.7722027094832
18097357200,Census Tract 3572; Marion County; Indiana,2022,2286,1396,61.0673665791776
18097357300,Census Tract 3573; Marion County; Indiana,2022,2024,1123,55.484189723320156
18097357400,Census Tract 3574; Marion County; Indiana,2022,5084,2023,39.79150275373721
18097357500,Census Tract 3575; Marion County; Indiana,2022,3634,3166,87.12162905888827
18097357601,Census Tract 3576.01; Marion County; Indiana,2022,5001,3439,68.76624675064987
18097357602,Census Tract 3576.02; Marion County; Indiana,2022,1472,672,45.65217391304348
18097357800,Census Tract 3578; Marion County; Indiana,2022,1393,1126,80.83273510409188
18097357900,Census Tract 3579; Marion County; Indiana,2022,3421,2435,71.17801812335574
18097358000,Census Tract 3580; Marion County; Indiana,2022,1432,1299,90.7122905027933
18097358100,Census Tract 3581; Marion County; Indiana,2022,2389,1708,71.49434910004186
18097360101,Census Tract 3601.01; Marion County; Indiana,2022,2402,1091,45.42048293089093
18097360102,Census Tract 3601.02; Marion County; Indiana,2022,1955,349,17.85166240409207
18097360201,Census Tract 3602.01; Marion County; Indiana,2022,4001,809,20.219945013746564
18097360202,Census Tract 3602.02; Marion County; Indiana,2022,2744,821,29.919825072886297
18097360301,Census Tract 3603.01; Marion County; Indiana,2022,3642,1093,30.0109829763866
18097360302,Census Tract 3603.02; Marion County; Indiana,2022,2852,373,13.078541374474053
18097360401,Census Tract 3604.01; Marion County; Indiana,2022,6058,1132,18.68603499504787
18097360402,Census Tract 3604.02; Marion County; Indiana,2022,3229,277,8.578507277794984
18097360405,Census Tract 3604.05; Marion County; Indiana,2022,6693,1558,23.278051695801583
18097360406,Census Tract 3604.06; Marion County; Indiana,2022,3678,252,6.851549755301795
18097360407,Census Tract 3604.07; Marion County; Indiana,2022,3216,948,29.47761194029851
18097360501,Census Tract 3605.01; Marion County; Indiana,2022,6184,3071,49.660413971539455
18097360502,Census Tract 3605.02; Marion County; Indiana,2022,5819,2233,38.37429111531191
18097360601,Census Tract 3606.01; Marion County; Indiana,2022,5202,3140,60.361399461745485
18097360602,Census Tract 3606.02; Marion County; Indiana,2022,6522,3177,48.71205151793928
18097360700,Census Tract 3607; Marion County; Indiana,2022,2032,1688,83.07086614173228
18097360800,Census Tract 3608; Marion County; Indiana,2022,2576,943,36.607142857142854
18097360900,Census Tract 3609; Marion County; Indiana,2022,5851,3108,53.11912493590839
18097361000,Census Tract 3610; Marion County; Indiana,2022,2251,2010,89.29364726788094
18097361100,Census Tract 3611; Marion County; Indiana,2022,3173,2800,88.24456350456981
18097361200,Census Tract 3612; Marion County; Indiana,2022,3247,2700,83.15368032029566
18097361300,Census Tract 3613; Marion County; Indiana,2022,2210,1695,76.696832579185525
18097361401,Census Tract 3614.01; Marion County; Indiana,2022,5565,1823,32.75831087151842
18097361402,Census Tract 3614.02; Marion County; Indiana,2022,5748,4376,76.13082811412666
18097361601,Census Tract 3616.01; Marion County; Indiana,2022,5377,2439,45.35986609633625
18097361602,Census Tract 3616.02; Marion County; Indiana,2022,3447,1958,56.803017116333045
18097370201,Census Tract 3702.01; Marion County; Indiana,2022,3354,2623,78.2051282051282
18097370203,Census Tract 3702.03; Marion County; Indiana,2022,4523,2474,54.698209153216894
18097370204,Census Tract 3702.04; Marion County; Indiana,2022,3348,3188,95.221027479092
18097370303,Census Tract 3703.03; Marion County; Indiana,2022,7724,4821,62.41584671154842
18097370304,Census Tract 3703.04; Marion County; Indiana,2022,3536,2431,68.75
18097370305,Census Tract 3703.05; Marion County; Indiana,2022,3960,2129,53.76262626262626
18097370306,Census Tract 3703.06; Marion County; Indiana,2022,5663,4576,80.805226911531
18097380101,Census Tract 3801.01; Marion County; Indiana,2022,7469,5762,77.14553487749365
18097380102,Census Tract 3801.02; Marion County; Indiana,2022,3183,1386,43.54382657869934
18097380103,Census Tract 3801.03; Marion County; Indiana,2022,9570,6518,68.10867293625914
18097380200,Census Tract 3802; Marion County; Indiana,2022,3378,2430,71.9360568383659
18097380301,Census Tract 3803.01; Marion County; Indiana,2022,2119,1543,72.81736668239736
18097380302,Census Tract 3803.02; Marion County; Indiana,2022,3031,2145,70.76872319366545
18097380402,Census Tract 3804.02; Marion County; Indiana,2022,4846,4027,83.09946347503096
18097380403,Census Tract 3804.03; Marion County; Indiana,2022,3534,3038,85.96491228070175
18097380404,Census Tract 3804.04; Marion County; Indiana,2022,3974,3625,91.2179164569703
18097380501,Census Tract 3805.01; Marion County; Indiana,2022,2472,1985,80.29935275080906
18097380502,Census Tract 3805.02; Marion County; Indiana,2022,3975,2356,59.270440251572325
18097380600,Census Tract 3806; Marion County; Indiana,2022,5973,2848,47.681232211618955
18097380700,Census Tract 3807; Marion County; Indiana,2022,7113,4193,58.94840433009982
18097380800,Census Tract 3808; Marion County; Indiana,2022,2789,2285,81.9290068124776
18097380901,Census Tract 3809.01; Marion County; Indiana,2022,5421,3957,72.99391256225789
18097380902,Census Tract 3809.02; Marion County; Indiana,2022,6037,4818,79.80785158191155
18097381002,Census Tract 3810.02; Marion County; Indiana,2022,3632,3347,92.15308370044053
18097381003,Census Tract 3810.03; Marion County; Indiana,2022,3513,1997,56.84600056931398
18097381004,Census Tract 3810.04; Marion County; Indiana,2022,3397,1800,52.98793052693553
18097381101,Census Tract 3811.01; Marion County; Indiana,2022,5782,4423,76.49602213766863
18097381102,Census Tract 3811.02; Marion County; Indiana,2022,7315,4375,59.80861244019139
18097381203,Census Tract 3812.03; Marion County; Indiana,2022,3198,1318,41.21325828642902
18097381204,Census Tract 3812.04; Marion County; Indiana,2022,3156,1779,56.368821292775664
18097381205,Census Tract 3812.05; Marion County; Indiana,2022,7163,4197,58.59276839313137
18097381206,Census Tract 3812.06; Marion County; Indiana,2022,4683,2567,54.815289344437325
18097381207,Census Tract 3812.07; Marion County; Indiana,2022,4109,2584,62.88634704307617
18097390102,Census Tract 3901.02; Marion County; Indiana,2022,5911,3596,60.83572999492472
18097390103,Census Tract 3901.03; Marion County; Indiana,2022,3220,2897,89.96894409937889
18097390104,Census Tract 3901.04; Marion County; Indiana,2022,7145,4927,68.95731280615816
18097390200,Census Tract 3902; Marion County; Indiana,2022,6422,4787,74.54064154469013
18097390300,Census Tract 3903; Marion County; Indiana,2022,6727,5676,84.3763936375799
18097390405,Census Tract 3904.05; Marion County; Indiana,2022,4121,2538,61.58699344819219
18097390406,Census Tract 3904.06; Marion County; Indiana,2022,6844,4649,67.9281122150789
18097390407,Census Tract 3904.07; Marion County; Indiana,2022,6542,5894,90.09477224090492
18097390408,Census Tract 3904.08; Marion County; Indiana,2022,5340,4120,77.15355805243446
18097390409,Census Tract 3904.09; Marion County; Indiana,2022,7171,5479,76.40496444010599
18097390410,Census Tract 3904.10; Marion County; Indiana,2022,1827,1680,91.95402298850574
18097390411,Census Tract 3904.11; Marion County; Indiana,2022,4254,2808,66.00846262341325
18097390500,Census Tract 3905; Marion County; Indiana,2022,3008,399,13.264627659574469
18097390601,Census Tract 3906.01; Marion County; Indiana,2022,1704,1019,59.80046948356807
18097390602,Census Tract 3906.02; Marion County; Indiana,2022,3200,1394,43.5625
18097390700,Census Tract 3907; Marion County; Indiana,2022,3474,866,24.928036845135292
18097390801,Census Tract 3908.01; Marion County; Indiana,2022,0,0,NA
18097390802,Census Tract 3908.02; Marion County; Indiana,2022,4556,3036,66.63740122914838
18097390900,Census Tract 3909; Marion County; Indiana,2022,3170,1924,60.694006309148264
18097391001,Census Tract 3910.01; Marion County; Indiana,2022,1689,984,58.259325044404974
18097391002,Census Tract 3910.02; Marion County; Indiana,2022,5735,4037,70.39232781168265
18097310104,Census Tract 3101.04; Marion County; Indiana,2023,3081,1993,64.6867900032457
18097310105,Census Tract 3101.05; Marion County; Indiana,2023,4263,1653,38.775510204081634
18097310106,Census Tract 3101.06; Marion County; Indiana,2023,4292,1525,35.531220876048465
18097310108,Census Tract 3101.08; Marion County; Indiana,2023,3869,2557,66.08942879296976
18097310110,Census Tract 3101.10; Marion County; Indiana,2023,2283,935,40.954883924660535
18097310111,Census Tract 3101.11; Marion County; Indiana,2023,3263,1166,35.73398712840944
18097310112,Census Tract 3101.12; Marion County; Indiana,2023,6111,3711,60.72655866470299
18097310113,Census Tract 3101.13; Marion County; Indiana,2023,1036,702,67.76061776061776
18097310201,Census Tract 3102.01; Marion County; Indiana,2023,4613,1446,31.34619553435942
18097310203,Census Tract 3102.03; Marion County; Indiana,2023,5265,1607,30.522317188983855
18097310204,Census Tract 3102.04; Marion County; Indiana,2023,5280,691,13.087121212121213
18097310305,Census Tract 3103.05; Marion County; Indiana,2023,6784,582,8.579009433962264
18097310306,Census Tract 3103.06; Marion County; Indiana,2023,8597,452,5.2576480167500295
18097310308,Census Tract 3103.08; Marion County; Indiana,2023,3414,796,23.31575864089045
18097310309,Census Tract 3103.09; Marion County; Indiana,2023,3103,758,24.427972929423138
18097310310,Census Tract 3103.10; Marion County; Indiana,2023,5176,1272,24.57496136012365
18097310311,Census Tract 3103.11; Marion County; Indiana,2023,6560,1330,20.274390243902438
18097310312,Census Tract 3103.12; Marion County; Indiana,2023,5680,804,14.154929577464788
18097320105,Census Tract 3201.05; Marion County; Indiana,2023,4623,2319,50.16223231667748
18097320106,Census Tract 3201.06; Marion County; Indiana,2023,3745,1587,42.37650200267023
18097320107,Census Tract 3201.07; Marion County; Indiana,2023,2014,1748,86.79245283018868
18097320108,Census Tract 3201.08; Marion County; Indiana,2023,4783,1972,41.22935396194857
18097320109,Census Tract 3201.09; Marion County; Indiana,2023,2670,2037,76.29213483146067
18097320202,Census Tract 3202.02; Marion County; Indiana,2023,5068,4051,79.93291239147592
18097320203,Census Tract 3202.03; Marion County; Indiana,2023,2636,1855,70.37177541729893
18097320205,Census Tract 3202.05; Marion County; Indiana,2023,1885,1341,71.14058355437666
18097320206,Census Tract 3202.06; Marion County; Indiana,2023,2712,1052,38.7905604719764
18097320301,Census Tract 3203.01; Marion County; Indiana,2023,3767,3276,86.96575524289887
18097320303,Census Tract 3203.03; Marion County; Indiana,2023,3547,1441,40.62588102621934
18097320305,Census Tract 3203.05; Marion County; Indiana,2023,2804,2237,79.77888730385165
18097320306,Census Tract 3203.06; Marion County; Indiana,2023,4116,3090,75.07288629737609
18097320400,Census Tract 3204; Marion County; Indiana,2023,3148,1941,61.6581956797967
18097320500,Census Tract 3205; Marion County; Indiana,2023,3206,2130,66.43792888334373
18097320600,Census Tract 3206; Marion County; Indiana,2023,2579,1813,70.29856533540132
18097320700,Census Tract 3207; Marion County; Indiana,2023,2181,1877,86.06143970655663
18097320800,Census Tract 3208; Marion County; Indiana,2023,2901,2583,89.0382626680455
18097320901,Census Tract 3209.01; Marion County; Indiana,2023,6126,3195,52.15475024485798
18097320902,Census Tract 3209.02; Marion County; Indiana,2023,4186,1175,28.069756330625896
18097320903,Census Tract 3209.03; Marion County; Indiana,2023,5240,1261,24.064885496183205
18097321001,Census Tract 3210.01; Marion County; Indiana,2023,3052,1051,34.43643512450852
18097321002,Census Tract 3210.02; Marion County; Indiana,2023,4830,3028,62.69151138716356
18097321100,Census Tract 3211; Marion County; Indiana,2023,3790,2270,59.894459102902374
18097321200,Census Tract 3212; Marion County; Indiana,2023,4990,4375,87.6753507014028
18097321300,Census Tract 3213; Marion County; Indiana,2023,2565,2231,86.9785575048733
18097321400,Census Tract 3214; Marion County; Indiana,2023,5263,3609,68.57305719171575
18097321600,Census Tract 3216; Marion County; Indiana,2023,5771,2626,45.50337896378444
18097321700,Census Tract 3217; Marion County; Indiana,2023,3856,3104,80.49792531120332
18097321800,Census Tract 3218; Marion County; Indiana,2023,3326,3075,92.45339747444378
18097321900,Census Tract 3219; Marion County; Indiana,2023,5287,4269,80.74522413466994
18097322000,Census Tract 3220; Marion County; Indiana,2023,3605,1603,44.46601941747573
18097322100,Census Tract 3221; Marion County; Indiana,2023,3073,1553,50.53693459160429
18097322200,Census Tract 3222; Marion County; Indiana,2023,2292,1610,70.24432809773124
18097322300,Census Tract 3223; Marion County; Indiana,2023,2396,1890,78.88146911519199
18097322400,Census Tract 3224; Marion County; Indiana,2023,2791,1652,59.19025438910785
18097322500,Census Tract 3225; Marion County; Indiana,2023,1524,498,32.67716535433071
18097322601,Census Tract 3226.01; Marion County; Indiana,2023,1920,116,6.041666666666667
18097322602,Census Tract 3226.02; Marion County; Indiana,2023,1801,543,30.14991671293726
18097322700,Census Tract 3227; Marion County; Indiana,2023,1873,591,31.55365723438334
18097330103,Census Tract 3301.03; Marion County; Indiana,2023,3751,2449,65.2892561983471
18097330105,Census Tract 3301.05; Marion County; Indiana,2023,4613,3071,66.57272924344244
18097330106,Census Tract 3301.06; Marion County; Indiana,2023,5041,1741,34.53679825431462
18097330107,Census Tract 3301.07; Marion County; Indiana,2023,4911,4132,84.13765017308084
18097330108,Census Tract 3301.08; Marion County; Indiana,2023,3746,3367,89.8825413774693
18097330109,Census Tract 3301.09; Marion County; Indiana,2023,4946,3671,74.22159320663162
18097330203,Census Tract 3302.03; Marion County; Indiana,2023,4784,4260,89.04682274247492
18097330204,Census Tract 3302.04; Marion County; Indiana,2023,6117,3464,56.6290665358836
18097330206,Census Tract 3302.06; Marion County; Indiana,2023,4887,2696,55.16676897892368
18097330208,Census Tract 3302.08; Marion County; Indiana,2023,2757,1982,71.88973521944142
18097330210,Census Tract 3302.10; Marion County; Indiana,2023,7080,811,11.454802259887005
18097330211,Census Tract 3302.11; Marion County; Indiana,2023,5396,1007,18.661971830985916
18097330212,Census Tract 3302.12; Marion County; Indiana,2023,5380,1861,34.5910780669145
